id_cliente,nome,cognome,codice_fiscale,data_nascita,regione_residenza,comune_residenza,data_inizio_rapporto
2779,Lorenzo,Boccaccio,SRNRND83T44I109L,1984-09-06,Piemonte,Novara,2021-08-25
2780,Eraldo,Gentileschi,BMBGTN51P55B205V,2005-04-06,Friuli-Venezia Giulia,Udine,2019-01-23
2781,Manuel,Persico,BRSRMN81M29L409X,1992-05-18,Veneto,Treviso,2024-01-13
2782,Roberto,Sabbatini,,1949-02-06,Umbria,Terni,2025-01-23
2783,Eliana,Interiano,RGGBLD37E54F100C,1963-07-24,Lazio,Frosinone,2018-03-24
2784,Aria,Magnani,GNNLDC92L31D204L,1963-09-07,Trentino-Alto Adige,Bolzano,2023-12-29
2785,Paoletta,Argenti,RNZVNL17R11F168M,1983-09-09,Lombardia,Pavia,2026-04-21
2786,Gian,Tarantino,CSLLRA74M12E888L,1968-08-14,Abruzzo,Pescara,2026-08-06
2787,Isa,Curci,RSMFRN13P13M407S,1950-03-01,Abruzzo,Pescara,2022-07-04
2788,Annalisa,Folliero,CNCPLN11H18D966I,1992-02-01,Friuli-Venezia Giulia,Trieste,2018-04-01
2789,Isa,Marinetti,,1998-06-27,Sardegna,Sassari,2025-01-29
2790,Silvia,Palmisano,VDNSBL80T09F776E,1973-11-10,Trentino-Alto Adige,Merano,2024-03-24
2791,Gioffre,Rinaldi,RMNRSR26E50I562O,1975-06-01,Calabria,Catanzaro,2022-09-21
2792,Oreste,Semitecolo,PLLFDG93B52H985P,1966-08-23,Abruzzo,Pescara,2020-10-28
2793,Elvira,Notarbartolo,BRGSRS34T70L977J,1985-11-10,Liguria,Genova,2019-08-17
2794,Cristina,Carosone,BCCRMR00H41M289X,1954-04-08,Lazio,Frosinone,2017-05-21
2795,Ernesto,Delle,TSLSTL12L19F932L,1983-03-19,Lazio,Frosinone,2017-09-15
2796,Benedetto,Ludovisi,GNTGLT35S16E156F,2000-05-02,Campania,Napoli,2023-05-06
2797,Ilaria,Biagi,ZNZGSN88M66E854L,1947-11-28,Marche,Ancona,2023-05-29
2798,Ivo,Asprucci,CVLNNT51E22G815V,1997-06-10,Marche,Ancona,2019-01-07
2799,Gioacchino,Finetti,CRBLDC81H30I059O,1994-04-23,Sardegna,Oristano,2015-04-24
2800,Amadeo,Pausini,CRLPLT24L13E882R,1989-06-14,Abruzzo,L'Aquila,2016-09-26
2801,Romeo,Castioni,PRDPRS55B41B502F,1964-05-20,Emilia-Romagna,Bologna,2016-10-20
2802,Luca,Pertini,LTTDNN04C26L153T,1945-12-20,Piemonte,Alessandria,2015-09-27
2803,Rosa,Ceri,GLTGMM78R18A397G,1967-10-09,Basilicata,Potenza,2021-04-09
2804,Benito,Fornaciari,RNDGNR53M52G612M,1995-07-12,Puglia,Lecce,2021-04-01
2805,Lucia,Antelami,SGRMRA78B11B605X,1995-06-30,Umbria,Perugia,2015-09-24
2806,Erika,Marinetti,PNNDNT35E41G608N,2000-03-30,Valle d'Aosta,Courmayeur,2022-04-16
2807,Ezio,Franceschi,NCLNTL58E28E248R,1959-03-06,Trentino-Alto Adige,Bolzano,2026-01-23
2808,Michelotto,Rizzo,CLBNCL06B58E125R,1964-12-08,Marche,Pesaro,2022-10-22
2809,Gioffre,Stein,PRSVNL08R19I428F,1956-04-03,Puglia,Bari,2024-08-27
2810,Luisa,Notarbartolo,MNTMCL74C61B936P,1959-11-30,Puglia,Foggia,2021-10-24
2811,Sebastiano,Rosiello,DNZCRL38R42A266S,1947-02-06,Lazio,Viterbo,2025-02-25
2812,Giampiero,Versace,CRBFRN95H51A647C,1982-07-25,Friuli-Venezia Giulia,Trieste,2026-02-08
2813,Lina,Folliero,LRUGVN70L56B513Z,1993-12-14,Piemonte,Torino,2015-03-25
2814,Filippo,Ubaldi,BTAGLT60D08A673P,1998-05-20,Basilicata,Potenza,2016-01-16
2815,Giosuè,Onisto,PPTBRN47S56D133L,1966-05-16,Campania,Salerno,2015-09-24
2816,Beatrice,Ficino,NGNBTC14E23I422F,1959-01-28,Marche,Ancona,2022-10-25
2817,Bianca,Satriani,MRCGML08C68H403H,1977-01-28,Sardegna,Cagliari,2016-07-04
2818,Agnolo,Luxardo,MLNGVN31M16G963E,1950-04-30,Puglia,Taranto,2017-07-18
2819,Raffaellino,Raurica,TSOLVR06T17I659N,1965-04-12,Veneto,Verona,2024-01-30
2820,Nico,Tebaldi,BNCBTN92T18F175Y,2000-12-18,Veneto,Padova,2019-05-06
2821,Gioachino,Briccialdi,FOACLD41B43C662I,1980-05-11,Friuli-Venezia Giulia,Trieste,2018-08-30
2822,Gianmarco,Rismondo,GHUPRS21S44M264M,1955-12-27,Piemonte,Novara,2017-10-31
2823,Nicoletta,Anguillara,VSPBPP70M44A459D,1984-11-11,Valle d'Aosta,Aosta,2022-06-23
2824,Diana,Pisacane,RMZLNE16H65E900Q,1957-01-05,Marche,Macerata,2016-04-07
2825,Rosa,Bernardini,VSPDMA18L67G204D,1986-04-02,Trentino-Alto Adige,Bolzano,2021-12-06
2826,Flavia,Ficino,BNNLCI33C23H986C,1998-05-29,Piemonte,Novara,2021-01-06
2827,Gabriele,Anastasi,BLTRNF23D42B959J,1997-07-27,Friuli-Venezia Giulia,Trieste,2017-12-20
2828,Tiziano,Rienzo,MNTLDA86H70I947H,1965-10-29,Valle d'Aosta,Courmayeur,2023-12-28
2829,Edoardo,Dibiasi,CTNCPN37C41E345J,2004-11-28,Toscana,Pisa,2026-05-30
2830,Pierangelo,Solari,CMSGRC09E11H936H,1947-04-13,Calabria,Reggio Calabria,2024-07-19
2831,Bianca,Zichichi,NTNBRC51L29C659Y,2004-03-13,Piemonte,Novara,2021-01-09
2832,Geronimo,Traversa,CRQCHR17E02A317G,1950-08-20,Trentino-Alto Adige,Trento,2022-12-08
2833,Lucio,Giannetti,FLLSTL22A12E060T,1963-10-31,Friuli-Venezia Giulia,Udine,2018-02-17
2834,Elladio,Babato,BFFNTN14D09F739G,1991-06-03,Abruzzo,Pescara,2024-11-26
2835,Livio,Forza,CLLLVR29S06D915H,1978-08-03,Veneto,Padova,2020-08-20
2836,Filippo,Traetta,CRSGML20D64G408A,2001-05-14,Umbria,Terni,2022-03-17
2837,Giovanni,Morabito,LPRMRN16D50B966S,1972-02-21,Trentino-Alto Adige,Trento,2025-11-01
2838,Temistocle,Piazzi,MNCRMR54A46C804Z,1963-10-01,Basilicata,Potenza,2020-04-04
2839,Berenice,Torricelli,RCCFRD34C64A546Q,1977-02-11,Emilia-Romagna,Bologna,2016-04-13
2840,Lina,Notarbartolo,RMNMRN81S16G692A,1969-09-01,Friuli-Venezia Giulia,Udine,2016-04-14
2841,Stefania,Golgi,VDNMCL22R56I941Z,1992-04-22,Campania,Caserta,2019-04-23
2842,Gianni,Nosiglia,BSNMRA88C53M391A,1987-11-14,Friuli-Venezia Giulia,Udine,2018-01-10
2843,Patrizio,Pagliaro,ZNCBCC34M65L676P,1956-03-30,Veneto,Treviso,2018-10-10
2844,Ottavio,Cristoforetti,GZZTLL07R70E480N,1978-06-27,Lazio,Viterbo,2016-10-18
2845,Piermaria,Mantegazza,NNCMRN47D08E351Z,1945-10-10,Trentino-Alto Adige,Bolzano,2017-05-20
2846,Sandra,Pagliaro,LRUMRA99E30I238F,1960-01-28,Sicilia,Siracusa,2021-09-22
2847,Panfilo,Rizzo,GNNMRN26P59H507C,2002-12-20,Campania,Napoli,2015-04-15
2848,Gloria,Pizzamano,,1952-10-28,Veneto,Vicenza,2021-06-12
2849,Gaspare,Pedroni,CNTLZR13H56A837G,1980-05-21,Piemonte,Cuneo,2018-10-26
2850,Ermenegildo,Satriani,FRRGNR41E47M173R,1975-09-30,Liguria,La Spezia,2016-03-07
2851,FLORA,Luciani,VSPMRL64T54C623F,2003-01-18,Valle d'Aosta,Courmayeur,2015-11-19
2852,Gemma,Aulenti,CLVPNL93P45D184G,1996-07-31,Molise,Campobasso,2019-12-05
2853,Annunziata,Segrè,VRGSTN09L04D824N,1971-09-22,Trentino-Alto Adige,Trento,2025-05-26
2854,Sonia,Garzoni,CLVLSI65S07H461Y,1982-09-02,Basilicata,Potenza,2015-06-24
2855,Romolo,Brunello,GTTLNA63D16B408T,1970-03-18,Piemonte,Cuneo,2023-12-23
2856,Nino,Biagiotti,DLLDLM12E58G575L,1984-02-10,Basilicata,Matera,2017-11-29
2857,Piersanti,Sonnino,VVLCLD49T09G160G,1946-04-28,Sicilia,Palermo,2022-04-21
2858,Giacinto,Casagrande,CSTGVN50D19I279T,2004-02-16,Valle d'Aosta,Courmayeur,2018-04-16
2859,LAZZARO,Roth,FLRLGU82E67B544C,1981-10-25,Basilicata,Potenza,2017-07-28
2860,Luigina,Dallara,MLNMTT96L47L909R,1984-01-20,Veneto,Verona,2021-09-20
2861,Patrizia,Federico,SBRCLD95R28I684V,1955-06-09,Friuli-Venezia Giulia,Udine,2019-05-30
2862,Bianca,Mantegna,GBRLVI73E17L123Q,1987-10-05,Liguria,La Spezia,2024-06-04
2863,Gabriella,Bottaro,FBRSMT52T30E118E,1999-03-24,Abruzzo,L'Aquila,2021-07-22
2864,Letizia,Maggioli,BRNPRG57S41E426C,1987-06-21,Calabria,Reggio Calabria,2022-05-09
2865,Giuliana,Vigliotti,GLTMLD28R04A329P,1989-05-10,Piemonte,Torino,2019-03-27
2866,Coluccio,Pelli,DNRJLD98R01B203Q,1964-08-31,Trentino-Alto Adige,Merano,2024-12-26
2867,Pasquale,Gradenigo,BNDBGI24D48C902H,1969-02-07,Toscana,Pisa,2022-09-30
2868,Guarino,Gadda,PCCSNN84D62C920Y,1985-04-01,Puglia,Taranto,2015-03-30
2869,Vittorio,Callegari,BCCGSN11T42M352N,1978-12-16,Liguria,Genova,2018-01-25
2870,Benedetto,Rizzo,GGLNGL09E70F857H,1991-04-09,Toscana,Pisa,2024-09-24
2871,Carlo,Cammarata,LTRGNZ74S63G324W,1998-06-09,Sardegna,Cagliari,2022-08-08
2872,Francesca,Brambilla,BLLGRL83C29L844D,1969-01-14,Friuli-Venezia Giulia,Pordenone,2018-11-29
2873,Angelo,Contrafatto,PRLDNL51P42I048M,1946-06-09,Campania,Caserta,2015-09-24
2874,Benito,Barsanti,MFFCLL15D09F408P,1949-06-24,Veneto,Treviso,2021-11-01
2875,Virginia,Moneta,VSCGLI19A47D455I,1985-11-16,Valle d'Aosta,Aosta,2026-05-01
2876,Gaetano,Borrani,BNGSNR72S44F239F,1978-08-29,Toscana,Siena,2016-11-05
2877,Romina,Calgari,VNTLLN07B11I475H,1968-01-02,Basilicata,Matera,2024-04-15
2878,Santino,Calarco,TLRCRL26C26H578D,1994-08-27,Molise,Isernia,2016-07-04
2879,Cirillo,Maspero,CHTGSP59S28A048I,1950-05-14,Umbria,Perugia,2018-05-06
2880,Ernesto,Treccani,LXRBTC15C27F734L,1991-05-21,Basilicata,Potenza,2021-11-28
2881,Romeo,Mannoia,CNCSBT89B65M050W,1946-11-01,Basilicata,Matera,2021-07-04
2882,Concetta,Fusani,SMNTLL47M53D162I,1948-04-11,Emilia-Romagna,Parma,2020-02-10
2883,Sonia,Renzi,BNGFLP70B02L920F,1963-12-16,Marche,Ancona,2015-08-10
2884,Etta,Tarchetti,CPNNNI15R50B805D,1987-04-04,Piemonte,Cuneo,2017-09-12
2885,Gionata,Corbo,NVRGRG06B23C531Z,1996-07-21,Emilia-Romagna,Rimini,2021-04-22
2886,Bruno,Morabito,MNTNNR52R22E668N,1974-07-11,Emilia-Romagna,Rimini,2019-11-22
2887,Fortunata,Fantini,BRDPRI70E67D725J,1987-03-26,Puglia,Foggia,2019-08-09
2888,Martino,Desio,DDUSTN94E69A765M,2000-06-08,Trentino-Alto Adige,Merano,2026-04-19
2889,Adamo,Cignaroli,LNGSRS92B63F023X,1946-12-19,Basilicata,Matera,2021-10-15
2890,Berenice,Venier,TRCVNN45L53G481N,2003-02-16,Emilia-Romagna,Parma,2024-06-23
2891,Ignazio,Toldo,BGIMLA47B19G736Q,1984-09-22,Liguria,Savona,2015-09-01
2892,Imelda,Morricone,SLVMRL84L47D938C,1959-08-12,Campania,Salerno,2015-05-02
2893,Mirco,Tiepolo,CMBFRN57S64A892T,2000-03-28,Trentino-Alto Adige,Merano,2016-10-18
2894,Rolando,Crespi,PVNDNT97S52E363E,1995-05-29,Lombardia,Milano,2018-06-14
2895,Mirko,Aulenti,,1986-08-06,Trentino-Alto Adige,Trento,2017-01-10
2896,Bruno,Majewski,CPNGNR00L57G936Z,1999-10-17,Emilia-Romagna,Parma,2020-11-19
2897,Pierpaolo,Errigo,BRTBLD56B69A055A,1998-01-20,Trentino-Alto Adige,Merano,2020-04-04
2898,Adamo,Polizzi,VNDTNF86E66I179J,2002-05-24,Sardegna,Sassari,2015-06-07
2899,Ciro,Speri,VLGCLL00M14B796U,1947-05-28,Sardegna,Sassari,2023-07-14
2900,Fredo,Tassoni,CSTJLD84C05C443M,1945-03-07,Umbria,Perugia,2023-04-02
2901,Emilio,Villarosa,FBBDNN71C10A131A,1995-05-15,Sardegna,Cagliari,2026-07-01
2902,Adelasia,Letta,MLSRMN67D52G494F,2005-11-08,Puglia,Lecce,2016-09-09
2903,Camilla,Malipiero,BBAGRN11A24I092N,1979-08-31,Toscana,Firenze,2023-06-15
2904,Angelica,Interminelli,CRRGNG47B63B223C,1997-01-10,Lombardia,Pavia,2016-02-29
2905,Gioffre,Nadi,MZZLVR40M30B562E,2004-01-18,Campania,Caserta,2018-03-08
2906,Ezio,Turchetta,LFRMRL37B21H523P,1949-02-28,Piemonte,Cuneo,2017-07-26
2907,Gabriella,Olivetti,VVNNNL76M57C556L,1948-10-25,Emilia-Romagna,Parma,2025-01-03
2908,Alphons,Ceravolo,BNMLLR38B20D081P,1985-10-03,Umbria,Perugia,2018-07-29
2909,Stefania,Moneta,MNZNTN78H28I174Z,2003-06-07,Emilia-Romagna,Modena,2021-08-21
2910,Dino,Tonisto,CVLGVN60P14I614Q,1986-01-22,Sicilia,Palermo,2018-04-21
2911,Rodolfo,Lupo,VGLNGC22B21F495R,2002-07-24,Sardegna,Cagliari,2025-06-22
2912,Gianna,Vitturi,RGRLLL28H16L856O,1998-10-25,Piemonte,Torino,2023-08-19
2913,Annalisa,Asmundo,SCRPLT74B22B565R,1995-01-06,Liguria,Genova,2015-09-29
2914,Cipriano,Gargallo,GRGGNI92L60G184I,2002-01-09,Lombardia,Milano,2018-12-06
2915,Alberto,Meucci,VLILGU44M66E007E,1969-03-01,Calabria,Catanzaro,2019-11-24
2916,Carla,Marrone,,1974-12-19,Trentino-Alto Adige,Bolzano,2025-11-13
2917,Achille,Pucci,ZTIRMD88E52L633Z,1971-10-05,Molise,Campobasso,2018-08-22
2918,Eraldo,Travia,NGLNCL08T42E177P,1959-01-06,Piemonte,Torino,2019-12-31
2919,Marco,Pugliese,GNTGNL57E52E793Z,1981-05-05,Sicilia,Siracusa,2016-04-26
2920,Vincenza,Battaglia,PNIGRL18M14A973B,1966-09-27,Piemonte,Alessandria,2023-06-03
2921,Gianfranco,Prodi,MNNRNT70A05D858C,1976-11-02,Friuli-Venezia Giulia,Udine,2019-12-27
2922,Giancarlo,Aporti,FRRSNT92L60G577Q,1977-12-11,Valle d'Aosta,Courmayeur,2021-03-30
2923,Ernesto,Petruzzi,JCZLNE58M68L817L,1990-10-04,Puglia,Taranto,2018-04-18
2924,Filippo,Miniati,TRCGRG86C08H994V,1991-06-15,Sardegna,Cagliari,2023-04-15
2925,Elmo,Gregori,FRSGSP65A25A320R,1965-09-16,Sardegna,Cagliari,2024-08-06
2926,Guglielmo,Bottaro,CCELVI14T51D697I,1981-08-01,Campania,Caserta,2021-05-13
2927,Gioffre,Pezzali,MNCNNI43H15D011V,2004-10-20,Marche,Pesaro,2018-11-27
2928,Rossana,Bacosi,DRGTLC72L41B729C,1961-07-22,Marche,Pesaro,2018-09-20
2929,Gustavo,Dallara,SMLGST30D48H037A,1951-07-10,Liguria,La Spezia,2025-03-05
2930,Emilio,Moretti,FFRFLP28B51G848M,1978-10-27,Trentino-Alto Adige,Bolzano,2018-06-18
2931,Adele,Cilea,GMTNTN35A70I917T,1964-04-27,Molise,Campobasso,2022-03-11
2932,Elladio,Rocca,FLRCRL56C44F233G,1986-08-18,Liguria,Savona,2026-02-10
2933,Laureano,Crispi,CHCLLR38B14E998X,1955-11-23,Emilia-Romagna,Parma,2020-07-16
2934,Alessandra,Eco,LBNTNI30R06L709V,1999-07-20,Basilicata,Matera,2020-07-16
2935,Pellegrino,Pasolini,SBLDLA50D05I826X,1952-08-05,Trentino-Alto Adige,Merano,2018-06-21
2936,Michelangelo,Balla,CSSFRN75C17A455D,1971-09-10,Calabria,Catanzaro,2016-02-11
2937,Leone,Turci,LFRFRN19A54A993A,1951-01-16,Liguria,Savona,2021-11-03
2938,Germana,Bellò,GRDSMT31D12G627Z,1964-07-14,Basilicata,Potenza,2021-09-27
2939,Gianluca,Stein,BRNGST00A61A223S,2002-01-08,Toscana,Pisa,2025-07-17
2940,Fiorino,Mortati,CLBNCL18C67D683K,1971-08-29,Lazio,Frosinone,2018-08-01
2941,Nicola,Lollobrigida,BCCBRT94H52G431B,1974-07-25,Friuli-Venezia Giulia,Trieste,2018-05-24
2942,Lodovico,Acerbi,CCCGNG00E66I402T,1983-04-11,Veneto,Treviso,2024-08-08
2943,Matteo,Gagliardi,GNNRRA49S21F048E,1956-03-23,Veneto,Treviso,2015-10-06
2944,Rosario,Udinesi,LCRMLD48E15H887U,1952-08-23,Lombardia,Milano,2025-08-17
2945,Ivo,Gotti,NDRDNL78E71I152U,1981-09-12,Emilia-Romagna,Rimini,2017-04-03
2946,Mauro,Ferrazzi,BTTSSN57M14E523U,1945-08-09,Toscana,Livorno,2021-12-11
2947,Lara,Rensi,BGIMTT22S56G935W,1973-07-12,Lombardia,Bergamo,2020-01-22
2948,Virginia,Prodi,CVLLLR73C18A893M,1953-09-12,Lazio,Frosinone,2015-04-15
2949,Pina,Micheletti,VRSRSN52S43I591T,1976-05-14,Trentino-Alto Adige,Bolzano,2016-05-23
2950,Licia,Bianchini,CHRFLV08S04E203S,1958-02-26,Abruzzo,Pescara,2022-06-25
2951,Sandro,Verri,RMNRLD80M61E599Y,1991-04-06,Molise,Campobasso,2025-11-11
2952,Gastone,Monti,CHTCRT25S16B309S,1972-11-09,Molise,Isernia,2021-03-03
2953,Adriana,Nordio,BNGCLD48S17H754S,1983-09-10,Campania,Salerno,2015-07-30
2954,Ippazio,Toscani,PRZGNR63B43D058N,1973-04-12,Lombardia,Bergamo,2016-06-22
2955,Rossana,Corcos,FRRLSS05A71I027R,1951-11-03,Toscana,Livorno,2016-08-07
2956,Gioele,Sanguineti,GZZNZE31T63A746S,1953-01-22,Abruzzo,L'Aquila,2025-11-03
2957,Giacinto,Cociarelli,RMNMTT76S61F411L,1952-01-15,Umbria,Terni,2021-01-04
2958,Serafina,Parmitano,FRNDNI61P63C744P,1995-02-03,Marche,Ancona,2022-12-10
2959,Claudio,Stradivari,TMBLCU43R03L508C,1973-10-18,Valle d'Aosta,Aosta,2025-02-18
2960,Massimiliano,Foà,BSDBRC12E22L388V,1999-01-13,Abruzzo,Pescara,2017-08-16
2961,Amadeo,Pedrazzini,DLLPMN50E46E644L,1970-07-29,Toscana,Firenze,2015-04-03
2962,Renzo,Galuppi,BCCMLE62C49D416Y,1972-12-20,Molise,Isernia,2017-08-18
2963,Matteo,GALUPPI,STFLTZ86L11M062S,1960-12-27,Veneto,Padova,2016-10-29
2964,Luisa,Pavone,PLNGLI67M57D145E,1948-07-31,Liguria,Genova,2020-05-08
2965,Bianca,Redi,,2001-05-16,Liguria,La Spezia,2015-06-22
2966,Rita,Casellati,MRTLRT80C11A060Q,1999-07-22,Liguria,Genova,2022-07-31
2967,Piergiuseppe,Cesaroni,MLSRST68H68B160G,1963-04-12,Emilia-Romagna,Modena,2020-04-23
2968,Emilio,Berrè,CCERCT53T56B903G,1971-11-30,Sicilia,Siracusa,2020-11-29
2969,Cassandra,Gianinazzi,RGNRNR74D49H372L,1988-09-22,Valle d'Aosta,Courmayeur,2015-12-15
2970,Tina,Jacuzzi,BNMCCL73B10E711P,1998-07-10,Sardegna,Cagliari,2018-10-09
2971,Stella,Pagnotto,FNTCNT25E29F323O,1993-07-10,Abruzzo,Pescara,2021-04-30
2972,Romolo,Vidoni,LDVSBL63T19E994N,1979-12-21,Basilicata,Potenza,2023-06-29
2973,Sole,Ciani,CRLMBT37T61A522H,1975-10-07,Friuli-Venezia Giulia,Trieste,2018-08-28
2974,Roman,Armani,GMMSNO78P05A977B,1947-11-26,Valle d'Aosta,Courmayeur,2021-08-15
2975,Lamberto,Sandi,,1973-02-17,Lombardia,Milano,2020-01-25
2976,Ermanno,Bertolucci,MRCZGL91L56E306H,1977-08-07,Toscana,Livorno,2021-03-31
2977,Marisa,Russo,PTRMME52S08H216I,2002-06-21,Valle d'Aosta,Aosta,2019-05-31
2978,Elladio,Trebbi,FLGDLM14B45L516P,1966-11-18,Molise,Isernia,2021-02-08
2979,Nadia,Corbo,BMBVRN86P10F424F,1981-07-22,Sardegna,Cagliari,2019-01-12
2980,Graziano,Celentano,GRSGSN26D54L153A,1965-10-28,Sicilia,Messina,2015-04-22
2981,Rocco,Parri,,1978-07-21,Friuli-Venezia Giulia,Trieste,2025-11-26
2982,Telemaco,Briccialdi,PRRDRN42S22C699Z,1981-01-01,Calabria,Cosenza,2016-02-01
2983,Clelia,Lucciano,CHRLFA71H70E506P,1966-06-01,Piemonte,Cuneo,2024-09-25
2984,Hugo,ZOPPETTO,CRLLSE18E20D977R,2003-01-17,Umbria,Perugia,2024-08-14
2985,Mariana,Cabrini,PLMNNS83A03B143V,1997-08-19,Lombardia,Bergamo,2015-12-25
2986,Vittoria,Montanariello,PRNCSN60H66L706H,1957-11-05,Molise,Campobasso,2023-03-08
2987,Virgilio,Bianchini,GGLNDD93P19G837M,1978-04-15,Abruzzo,L'Aquila,2025-06-26
2988,Maria,Barcaccia,GLTBLS07E42C900J,1980-03-16,Marche,Ancona,2015-12-08
2989,Gioacchino,Boccaccio,PSCRLD65H43H393Y,1976-04-18,Lombardia,Monza,2026-01-21
2990,Giampaolo,Montalcini,TRNSRN83B09F542E,1948-12-07,Veneto,Padova,2022-02-26
2991,Fabia,Gagliardi,MSTRMN40H57A502I,1965-03-14,Abruzzo,L'Aquila,2026-07-11
2992,Gabriele,Basso,CMSLRN66H13D011I,1998-05-27,Lombardia,Pavia,2023-09-25
2993,Ricciotti,Capone,SLVGSP04B60A373V,1974-08-16,Calabria,Catanzaro,2023-12-06
2994,Ermanno,Scandone,PRLRSO67T18G912A,1958-05-28,Puglia,Taranto,2017-10-07
2995,Irma,Fittipaldi,CMLRFL11B52F549M,1966-01-22,Emilia-Romagna,Bologna,2024-02-28
2996,Ottavio,Rapisardi,CRFCLD72R56I902V,1985-02-28,Umbria,Perugia,2015-03-27
2997,Rita,Pavarotti,NSGMBT25S47B705C,1946-06-10,Emilia-Romagna,Rimini,2017-12-09
2998,Piergiuseppe,Bodoni,BSSLDC03H58C216O,1951-05-16,Toscana,Firenze,2023-05-26
2999,Nico,Faugno,NTRBLS75H54D542S,1982-12-19,Veneto,Verona,2026-02-23
3000,Ranieri,Conti,GRDMRC30D59H026W,1978-07-03,Umbria,Perugia,2017-11-22
3001,Carla,Tomei,LMBDNI49L22B527F,1984-09-07,Marche,Pesaro,2020-12-13
3002,Cesare,Scialpi,MNTNTL08S51F798D,1953-09-16,Molise,Campobasso,2022-03-05
3003,Paoletta,Interminelli,RNSSBT77D41I775U,1956-01-18,Valle d'Aosta,Courmayeur,2016-10-16
3004,Tatiana,Finzi,CRBMRN43D06L722U,1971-12-12,Umbria,Terni,2024-01-28
3005,Raffaella,Scamarcio,SDRLLL55R18I729N,1962-06-24,Lombardia,Bergamo,2022-03-25
3006,Fabrizia,Gargallo,MRCBRL81H66H937K,1994-01-26,Umbria,Terni,2015-02-26
3007,Jolanda,Binaghi,MCCCTN66H10E588I,1987-11-28,Sardegna,Oristano,2025-08-19
3008,Coriolano,Giorgetti,VRCMRS24A18L897A,1995-07-28,Basilicata,Potenza,2019-03-01
3009,Annetta,Serlupi,LFNSLV58D18L316Y,1957-11-21,Veneto,Padova,2025-09-29
3010,Lauretta,Depero,SFFRGR58T71I139X,1970-12-09,Sardegna,Sassari,2020-10-23
3011,Daniele,Casini,CMRLCU16T64F183M,1980-06-02,Friuli-Venezia Giulia,Trieste,2025-04-27
3012,Fiamma,Terragni,FRMCHL99R42A089Z,1987-06-22,Veneto,Treviso,2020-04-23
3013,Rembrandt,Bramante,BNMNNS18T28C976O,2003-06-21,Umbria,Terni,2018-02-26
3014,Elmo,Ferrante,MCCSVN27S42D767M,1945-01-05,Marche,Pesaro,2016-06-18
3015,Loretta,Sordi,SDDCSR96R67M026L,1971-04-27,Trentino-Alto Adige,Bolzano,2018-02-06
3016,Mercedes,Renault,SBLBNC48H23G529V,1958-05-26,Marche,Macerata,2015-03-16
3017,Raffaellino,Nibali,PNMRLD52E42G506V,1969-02-09,Basilicata,Matera,2022-09-03
3018,Cristina,Papafava,FRRGVN99E01A182P,1995-12-30,Emilia-Romagna,Rimini,2016-07-22
3019,Diana,Ottino,CSNGRG17S13H342J,1970-07-06,Piemonte,Cuneo,2020-07-07
3020,Lara,Oscuro,SLARSN25T06B375D,1956-07-05,Emilia-Romagna,Modena,2026-01-19
3021,Romina,Brunelleschi,GCCFLV79T01E947I,1980-09-29,Valle d'Aosta,Aosta,2024-01-05
3022,Alessandro,Orengo,SBRGCN53A65B209E,1963-08-08,Puglia,Bari,2023-02-09
3023,Mario,Tacchini,BRMMLD04T23B003N,2000-12-22,Marche,Ancona,2026-04-17
3024,Antonello,Bompiani,CRBPRI01A57A327A,2002-06-12,Molise,Campobasso,2025-08-10
3025,Donato,Pietrangeli,ZGRGCT85E68F048Y,1946-08-30,Calabria,Catanzaro,2024-09-28
3026,Martino,SANUDO,GLPGRL36P17H677E,1957-05-10,Emilia-Romagna,Rimini,2023-04-30
3027,Geronimo,Odescalchi,BRNFLV13E59E337G,1948-08-04,Basilicata,Potenza,2020-06-30
3028,Sabatino,Burcardo,PSNGCN90P70E439E,1981-03-16,Sardegna,Oristano,2020-11-19
3029,Emma,Pedersoli,GLTRMN02D43M200X,1998-05-20,Emilia-Romagna,Parma,2025-11-22
3030,Simone,Cignaroli,RMZMRC18P45D347U,1996-03-15,Trentino-Alto Adige,Merano,2025-11-12
3031,Panfilo,Vasari,NNTFBA92M62B387H,1968-02-13,Basilicata,Potenza,2026-05-08
3032,Jacopo,Acerbi,BRCTZN94S22B520I,1946-04-11,Friuli-Venezia Giulia,Udine,2021-04-29
3033,Alessandro,Vergassola,BNDCLR38S64E053Y,1971-08-11,Puglia,Foggia,2019-11-09
3034,Monica,Antonelli,BRCLFA71H49C226A,1954-02-06,Veneto,Treviso,2017-12-07
3035,Priscilla,Cociarelli,CRCPSL83D64A574I,2004-04-05,Sicilia,Palermo,2017-05-04
3036,Tiziana,Ficino,MCCLCZ83D13G416E,1945-05-14,Veneto,Verona,2016-08-22
3037,Lara,Filzi,BRSNNT07T02G312X,1957-05-02,Sardegna,Cagliari,2019-05-01
3038,Arnaldo,Trobbiani,BZOPLA56P04H815W,1971-12-07,Friuli-Venezia Giulia,Udine,2018-11-15
3039,Adamo,Mastandrea,DVRNDD82D11H509Z,1990-03-21,Liguria,La Spezia,2026-01-10
3040,Gustavo,Boccioni,VNTFLP79S42G658X,1963-05-25,Lombardia,Bergamo,2025-02-05
3041,Loretta,Giammusso,CVLVNS28S15E485G,1971-01-11,Friuli-Venezia Giulia,Pordenone,2016-07-06
3042,Pietro,Brunello,PRCLSI21P30G872C,1967-12-01,Sardegna,Cagliari,2023-04-20
